"EIN","NAME","address","STREET","CITY","STATE","ZIP","zipshrt","lon","lat"
591831296,"NEW TESTAMENT CHURCH OF BARTOW INC","1490 HACKL BLVD, BARTOW, FL, 33830-5921","1490 HACKL BLVD","BARTOW","FL","33830-5921","33830",-81.828822,27.885733
591851501,"FIRST ASSEMBLY OF GOD INC","915 S BROADWAY AVE, BARTOW, FL, 33830-5606","915 S BROADWAY AVE","BARTOW","FL","33830-5606","33830",-81.8438958,27.8877355
591971211,"PEACE CREEK BAPTIST CHURCH","3070 STATE ROAD 60 E, BARTOW, FL, 33830-9609","3070 STATE ROAD 60 E","BARTOW","FL","33830-9609","33830",-81.8024298,27.9075415
592038680,"BARTOW AREA CHAMBER FOUNDATION INC","510 N BROADWAY AVE, BARTOW, FL, 33830-3918","510 N BROADWAY AVE","BARTOW","FL","33830-3918","33830",-81.8430556,27.8994995
592163626,"WILDWOOD BAPTIST CHURCH","1120 S WOODLAWN AVE, BARTOW, FL, 33830-6249","1120 S WOODLAWN AVE","BARTOW","FL","33830-6249","33830",-81.8515928,27.8853199
592251622,"FLORAL LAKES SOCIAL CLUB","2055 S FLORAL AVENUE, BARTOW, FL, 33830-7131","2055 S FLORAL AVENUE","BARTOW","FL","33830-7131","33830",-81.845937,27.873276
592339126,"SOUTHEAST CHRISTIAN ASSEMBLIES OF GOD INC","490 W DAVIDSON ST, BARTOW, FL, 33830-3725","490 W DAVIDSON ST","BARTOW","FL","33830-3725","33830",-81.8479018,27.8974538
592378248,"ZONTA INTERNATIONAL","1840 MARGARET AVE, BARTOW, FL, 33830-7015","1840 MARGARET AVE","BARTOW","FL","33830-7015","33830",-81.8474946,27.8765798
592388465,"LAKE GARFIELD FIRST BAPTIST CHURCH","1170 80 FOOT RD, BARTOW, FL, 33830-8763","1170 80 FOOT RD","BARTOW","FL","33830-8763","33830",-81.7606753,27.8943777
592438933,"REFUGE CHURCH","615 SPESSARD HOLLAND PKWY, BARTOW, FL, 33830-0000","615 SPESSARD HOLLAND PKWY","BARTOW","FL","33830-0000","33830",-81.828653,27.8714367
592894643,"GODS TEMPLE INC","1416 CARLTON PKWY, BARTOW, FL, 33830-9662","1416 CARLTON PKWY","BARTOW","FL","33830-9662","33830",-81.8270046,27.8599996
592956529,"POLK EDUCATION FOUNDATION AND BUSINESS PARTNERSHIP INC","1530 SHUMATE DR, BARTOW, FL, 33830-6418","1530 SHUMATE DR","BARTOW","FL","33830-6418","33830",-81.8425029,27.880902
593116735,"POLK SENIOR GAMES INC","515 E BOULEVARD ST, BARTOW, FL, 33830-3910","515 E BOULEVARD ST","BARTOW","FL","33830-3910","33830",-81.8397433,27.8993047
593167649,"HEALTHY START COALITION OF HARDEE HIGHLANDS AND POLK COUNTIES INC","650 E DAVIDSON ST, BARTOW, FL, 33830-4051","650 E DAVIDSON ST","BARTOW","FL","33830-4051","33830",-81.8382931,27.8974943
593203438,"PTA FLORIDA CONGRESS","1795 E WABASH ST, BARTOW, FL, 33830-5256","1795 E WABASH ST","BARTOW","FL","33830-5256","33830",-81.8213528,27.8925128
593249313,"ACTION MINISTRIES INC","3824 STATE ROAD 60 E, BARTOW, FL, 33830-8873","3824 STATE ROAD 60 E","BARTOW","FL","33830-8873","33830",-81.7857694,27.9095951
593270520,"FRIENDS OF THE BARTOW PUBLIC LIBRARY","250 OLD BARTOW EAGLE LAKE RD, BARTOW, FL, 33830-3369","250 OLD BARTOW EAGLE LAKE RD","BARTOW","FL","33830-3369","33830",-81.8413151,27.9099175
593275559,"PFLAG LAKELAND POLK COUNTRY","1960 WIND MEADOWS DR, BARTOW, FL, 33830-2936","1960 WIND MEADOWS DR","BARTOW","FL","33830-2936","33830",-81.8707951,27.9417733
593280221,"FLORIDA AGRICULTURAL HALL OF FAME FOUNDATION INC","600 N BROADWAY AVE STE 101, BARTOW, FL, 33830-3807","600 N BROADWAY AVE STE 101","BARTOW","FL","33830-3807","33830",-81.8424832,27.9012337
593324164,"WORD OF LIFE CHRIISTIAN CENTER CORPORATION","1555 W MAIN ST, BARTOW, FL, 33830-7715","1555 W MAIN ST","BARTOW","FL","33830-7715","33830",-81.8599297,27.8961011
593385244,"POLK COUNTY WORKFORCE DEVELOPMENT BOARD INC","600 N BROADWAY AVE STE B, BARTOW, FL, 33830-3803","600 N BROADWAY AVE STE B","BARTOW","FL","33830-3803","33830",-81.8424833,27.9012337
593431783,"ASSOCIATED OF SCHOOL BASED ADMINISTRATORS","1310 S FLORAL AVE, BARTOW, FL, 33830-6309","1310 S FLORAL AVE","BARTOW","FL","33830-6309","33830",-81.8445496,27.8829968
593443740,"NEIGHBORHOOD IMPROVEMENT CORPORATION","470 S LB BROWN AVE, BARTOW, FL, 33830-4917","470 S LB BROWN AVE","BARTOW","FL","33830-4917","33830",-81.8342671,27.8936695
593473041,"LA NUEVA JERUSALEN IGLESIA PENTECOSTES INC","1495 BRYANT ST, BARTOW, FL, 33830-3412","1495 BRYANT ST","BARTOW","FL","33830-3412","33830",-81.8584094,27.9010747
593485282,"FIRST METHODIST SCHOOL INC","455 S BROADWAY AVE, BARTOW, FL, 33830-4609","455 S BROADWAY AVE","BARTOW","FL","33830-4609","33830",-81.8436764,27.8935356
593543017,"KNIGHTS OF COLUMBUS","1195 E MARIPOSA AVE, BARTOW, FL, 33830-7301","1195 E MARIPOSA AVE","BARTOW","FL","33830-7301","33830",-81.8320209,27.8761855
593597032,"FAITH TEMPLE PROGRESSIVE MISSIONARY BAPTIST CHURCH","3360 GATE RD, BARTOW, FL, 33830-8811","3360 GATE RD","BARTOW","FL","33830-8811","33830",-81.7891468,27.9532106
593805097,"ABIDE MINISTRIES INC","1904 WIND MEADOWS DR, BARTOW, FL, 33830-2936","1904 WIND MEADOWS DR","BARTOW","FL","33830-2936","33830",-81.8714201,27.943788
596140365,"FIRST UNITED METHODIST CHURCH OF BARTOW","455 S BROADWAY AVE, BARTOW, FL, 33830-4609","455 S BROADWAY AVE","BARTOW","FL","33830-4609","33830",-81.8436764,27.8935356
596141941,"FIRST CHRISTIAN CHURCH","400 S OAK AVE, BARTOW, FL, 33830-4839","400 S OAK AVE","BARTOW","FL","33830-4839","33830",-81.8373966,27.8941668
596151037,"BARTOW BOARD OF REALTORS INC","2060 E CHEROKEE ST, BARTOW, FL, 33830-4211","2060 E CHEROKEE ST","BARTOW","FL","33830-4211","33830",-81.8230019,27.8979799
596166920,"NATIONAL GIVING ALLIANCE","1115 E GEORGE ST, BARTOW, FL, 33830-7416","1115 E GEORGE ST","BARTOW","FL","33830-7416","33830",-81.8337153,27.8732458
596200734,"AMERICAN LEGION","1575 US HIGHWAY 17 S, BARTOW, FL, 33830-6630","1575 US HIGHWAY 17 S","BARTOW","FL","33830-6630","33830",-81.8289714,27.8798526
596215748,"HEART OF FLORIDA LEGAL AID SOCIETY INC","550 E DAVIDSON ST, BARTOW, FL, 33830-3940","550 E DAVIDSON ST","BARTOW","FL","33830-3940","33830",-81.8396127,27.8974083
611307881,"KEEP LOOKING UP FOUNDATION INC","300 S 1ST AVE, BARTOW, FL, 33830-4935","300 S 1ST AVE","BARTOW","FL","33830-4935","33830",-81.8346931,27.8952443
611770777,"POLK COUNTY CRITICAL INCIDENT STRESS MANAGEMENT TEAM INC","1295 BRICE BLVD, BARTOW, FL, 33830-6735","1295 BRICE BLVD","BARTOW","FL","33830-6735","33830",-81.8214228,27.8823212
811817766,"UNITED COMMUNITY CHURCH OF BARTOW INC","4817 IRONWOOD TRL, BARTOW, FL, 33830-9230","4817 IRONWOOD TRL","BARTOW","FL","33830-9230","33830",-81.8667842,27.9533513
811841280,"SUHOG PROJECT INCORPORATED","115 E VAN FLEET DR, BARTOW, FL, 33830-3829","115 E VAN FLEET DR","BARTOW","FL","33830-3829","33830",-81.8429916,27.9026547
812342058,"PTA FLORIDA CONGRESS","1270 S BROADWAY AVE, BARTOW, FL, 33830-6429","1270 S BROADWAY AVE","BARTOW","FL","33830-6429","33830",-81.842598,27.8837504
812473983,"INDIA IMMANUEL MISSIONS INC","1535 N TATE AVE, BARTOW, FL, 33830-3160","1535 N TATE AVE","BARTOW","FL","33830-3160","33830",-81.846577,27.9098668
814240588,"PTA FLORIDA CONGRESS","550 E CLOWER ST, BARTOW, FL, 33830-6403","550 E CLOWER ST","BARTOW","FL","33830-6403","33830",-81.8418759,27.8790744
814948889,"BARTOW BLAZERS YOUTH BASKETBALL INC","900 ROSS AVE, BARTOW, FL, 33830-3542","900 ROSS AVE","BARTOW","FL","33830-3542","33830",-81.8525523,27.9029029
821568154,"TAYLORS JOURNEY FOUNDATION INC","240 N BROADWAY AVE, BARTOW, FL, 33830-3903","240 N BROADWAY AVE","BARTOW","FL","33830-3903","33830",-81.8430343,27.8975665
823424941,"UNITED HUMANITARIAN EFFORT INC","6855 ALT BAB PK CUT OFF RD, BARTOW, FL, 33830-9307","6855 ALT BAB PK CUT OFF RD","BARTOW","FL","33830-9307","33830",-81.8005724,27.8915661
823675314,"DELIVERING HOPE MINISTRIES","523 PATTON LOOP, BARTOW, FL, 33830-9712","523 PATTON LOOP","BARTOW","FL","33830-9712","33830",-81.7692813,27.9587918
831194461,"ACE MENTOR PROGRAM OF AMERICA INC","205 CENTURY BLVD, BARTOW, FL, 33830-7705","205 CENTURY BLVD","BARTOW","FL","33830-7705","33830",-81.863642,27.8957293
831645841,"CENTRAL FLORIDA INTENSITY SPORTS","1975 HERMOSA AVE, BARTOW, FL, 33830-7330","1975 HERMOSA AVE","BARTOW","FL","33830-7330","33830",-81.8371649,27.8755132
832839507,"FLORIDA AIRBOAT SEARCH & RESCUE","1850 E VALENCIA DR, BARTOW, FL, 33830-7149","1850 E VALENCIA DR","BARTOW","FL","33830-7149","33830",-81.8422233,27.8771995
833818814,"TONY BRADLEY ELITE","3459 2ND AVE, BARTOW, FL, 33830-9318","3459 2ND AVE","BARTOW","FL","33830-9318","33830",-81.7974546,27.9431425
834519955,"MARINE LIFE FOUNDATION INC","6342 RIVERLAKE CT, BARTOW, FL, 33830-7763","6342 RIVERLAKE CT","BARTOW","FL","33830-7763","33830",-81.8587436,27.9505819
842274193,"CITRUS RESERACH AND FIELD TRIAL FOUNDATION INC","600 N BROADWAY AVE STE 101, BARTOW, FL, 33830-3807","600 N BROADWAY AVE STE 101","BARTOW","FL","33830-3807","33830",-81.8424832,27.9012337
842350106,"BENNETT MINISTRIES INTERNATIONAL INC","3801 GANDY RD, BARTOW, FL, 33830-8705","3801 GANDY RD","BARTOW","FL","33830-8705","33830",-81.7898303,27.9198986
843005644,"MARCUS D FLOYD MINISTRIES INC","415 S 3RD AVE, BARTOW, FL, 33830-5024","415 S 3RD AVE","BARTOW","FL","33830-5024","33830",-81.833754,27.8944954
843189232,"RWCFHL INC","1344 LAUREL GLEN DR, BARTOW, FL, 33830-6833","1344 LAUREL GLEN DR","BARTOW","FL","33830-6833","33830",-81.8578229,27.879373
843410127,"LAUGHING PIG SANCTUARY","6017 MURPHY RD, BARTOW, FL, 33830-9657","6017 MURPHY RD","BARTOW","FL","33830-9657","33830",-81.706739,27.823794
843887939,"FLORAL AVENUE ELEMENTARY PTO","1530 S FLORAL AVE, BARTOW, FL, 33830-6921","1530 S FLORAL AVE","BARTOW","FL","33830-6921","33830",-81.8439306,27.8811191
844069446,"MCK HOUSE OF BREAD INC","1575 SAILPOINT DR, BARTOW, FL, 33830-9778","1575 SAILPOINT DR","BARTOW","FL","33830-9778","33830",-81.8601263,27.8773385
844085680,"NEW MIND MINISTRIES INC","2055 S FLORAL AVE LOT 62, BARTOW, FL, 33830-7129","2055 S FLORAL AVE LOT 62","BARTOW","FL","33830-7129","33830",-81.8489216,27.8726327
844302651,"SUMMERLIN MILITARY ACADEMY CPT COUNCIL FOUNDATION","1500 S JACKSON AVE, BARTOW, FL, 33830-6405","1500 S JACKSON AVE","BARTOW","FL","33830-6405","33830",-81.8378479,27.8811905
844711319,"FLORENCE VILLA COMMUNITY ASSOCIATION","490 US HIGHWAY 17 S, BARTOW, FL, 33830-5241","490 US HIGHWAY 17 S","BARTOW","FL","33830-5241","33830",-81.8283067,27.8934656
844775691,"ASPIRING AVIATORS AERO CLUB INC","245 S CENTRAL AVE, BARTOW, FL, 33830-4620","245 S CENTRAL AVE","BARTOW","FL","33830-4620","33830",-81.8426715,27.8954314
851080957,"CHARITY RAFFLES CORP","1720 SADDLEWOOD DR, BARTOW, FL, 33830-2908","1720 SADDLEWOOD DR","BARTOW","FL","33830-2908","33830",-81.8684057,27.912545
851128060,"INSPIRATION FOUNDATION INC","225 EAST CENTRAL AVENUE UNIT655, BARTOW, FL, 33830-0000","225 EAST CENTRAL AVENUE UNIT655","BARTOW","FL","33830-0000","33830",-81.8005724,27.8915661
852289390,"THRU-LINE INC","2009 COUNTRY AIRE LOOP, BARTOW, FL, 33830-2963","2009 COUNTRY AIRE LOOP","BARTOW","FL","33830-2963","33830",-81.8717338,27.9423741
852953800,"2ND CHANCE MINISTRY INC","807 LAUREL CIR, BARTOW, FL, 33830-6957","807 LAUREL CIR","BARTOW","FL","33830-6957","33830",-81.8599566,27.8790445
853133539,"A HEART FOR HEROS INC","5247 RIFLE RANGE RD, BARTOW, FL, 33830-8457","5247 RIFLE RANGE RD","BARTOW","FL","33830-8457","33830",-81.7237628,27.9191195
853816220,"FAITH IGNITERS INTERNATIONAL MINISTRIES INC","4935 IRONWOOD TRL, BARTOW, FL, 33830-8524","4935 IRONWOOD TRL","BARTOW","FL","33830-8524","33830",-81.8638826,27.9532704
861713143,"HUMANITARIAN OUTREACH MINISTRIES INC","1310 AUSTIN ST, BARTOW, FL, 33830-3403","1310 AUSTIN ST","BARTOW","FL","33830-3403","33830",-81.8568627,27.9022036
861734707,"LIBERTY LINK FOUNDATION 360 NON PROFIT INCORPORATED","360 E VINE ST, BARTOW, FL, 33830-5639","360 E VINE ST","BARTOW","FL","33830-5639","33830",-81.8405159,27.8898717
862019645,"ANGELOMALLAS INC","4009 STATE ROAD 60 E, BARTOW, FL, 33830-8666","4009 STATE ROAD 60 E","BARTOW","FL","33830-8666","33830",-81.7823974,27.9080025
871568112,"BLACK SHEEP OUTREACH CORPORATION","475 E MAIN ST, BARTOW, FL, 33830-4718","475 E MAIN ST","BARTOW","FL","33830-4718","33830",-81.8400174,27.8962809
871696273,"AL NUR LLC","1425 N BROADWAY AVE STE 3, BARTOW, FL, 33830-3307","1425 N BROADWAY AVE STE 3","BARTOW","FL","33830-3307","33830",-81.8441691,27.9088444
874157013,"JUST ONE VETS 6 INC","1130 LEE AVE, BARTOW, FL, 33830-3015","1130 LEE AVE","BARTOW","FL","33830-3015","33830",-81.8579082,27.9065608
874788795,"DHBC INC","3239 NORTH AVE, BARTOW, FL, 33830-9460","3239 NORTH AVE","BARTOW","FL","33830-9460","33830",-81.7917097,27.9541815
881694099,"FINISHED WORK OUTREACH MINISTRYT","2597 RICHARDSON RD, BARTOW, FL, 33830-9297","2597 RICHARDSON RD","BARTOW","FL","33830-9297","33830",-81.7973313,27.9466917
883248249,"INDIGO PHOENIX FOUNDATION INC","815 E CHURCH ST, BARTOW, FL, 33830-4014","815 E CHURCH ST","BARTOW","FL","33830-4014","33830",-81.8362898,27.8978029
883388030,"DOROTHY JEANS DREAM FOUNDATION","2971 MORRIS DR, BARTOW, FL, 33830-8714","2971 MORRIS DR","BARTOW","FL","33830-8714","33830",-81.7986291,27.9327386
883535327,"YOU BELONG WITH ME ADOPTION FOUNDATION INC","2360 ALTURAS LOOP RD, BARTOW, FL, 33830-9629","2360 ALTURAS LOOP RD","BARTOW","FL","33830-9629","33830",-81.7094389,27.8862655
884060286,"BARTOW HIGH SCHOOL ALUMNI GQ CLASS OF 1985 INCORPORATED","115 E VAN FLEET DR 344, BARTOW, FL, 33830-3829","115 E VAN FLEET DR 344","BARTOW","FL","33830-3829","33830",-81.8429916,27.9026547
884120750,"JUDAH HOUSE OF OUTREACH","1295 MARTIN LUTHER KING JR BLVD, BARTOW, FL, 33830-5848","1295 MARTIN LUTHER KING JR BLVD","BARTOW","FL","33830-5848","33830",-81.8304838,27.8912383
900637139,"OMEGA YOUTH AND DEVELOPMENT FOUNDATION INC","1395 MAGNOLIA ST, BARTOW, FL, 33830-5838","1395 MAGNOLIA ST","BARTOW","FL","33830-5838","33830",-81.8294807,27.8903308
921896645,"FRIENDS OF IB INC","955 S FLORIDA AVE, BARTOW, FL, 33830-5658","955 S FLORIDA AVE","BARTOW","FL","33830-5658","33830",-81.8407293,27.8882934
923059149,"BARTOW POLICE CHARITABLE FOUNDATION","450 N BROADWAY AVE, BARTOW, FL, 33830-3915","450 N BROADWAY AVE","BARTOW","FL","33830-3915","33830",-81.8428849,27.8985803
592773650,"BAY PINES ESTATES CIVIC ASSOCIATION INC","PO BOX 4004, BAY PINES, FL, 33744-4004","PO BOX 4004","BAY PINES","FL","33744-4004","33744",-82.771961,27.8059583
593018477,"BAY PINES FOUNDATION INC","10000 BAY PINES BLVD RM 115 PM, BAY PINES, FL, 33744-8200","10000 BAY PINES BLVD RM 115 PM","BAY PINES","FL","33744-8200","33744",-82.7801731,27.8095552
593512935,"AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES","PO BOX 448, BAY PINES, FL, 33744-0448","PO BOX 448","BAY PINES","FL","33744-0448","33744",-82.771961,27.8059583
863946162,"REBOOT IT INC","10000 BAY PINES BLVD BLDG 20 754, BAY PINES, FL, 33744-8200","10000 BAY PINES BLVD BLDG 20 754","BAY PINES","FL","33744-8200","33744",-82.7801731,27.8095552
237369225,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444221,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444223,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444244,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444251,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444253,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444254,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444255,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444262,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444264,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444286,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444289,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444290,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
311444294,"KAPPA OMICRON NU INC","2840 WEST BAY DR 141, BELLAIRE BLUFFS, FL, 33770-2620","2840 WEST BAY DR 141","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
474353630,"IMPACT 100 GLOBAL ADVISORY COUNCIL","2840 W BAY DRIVE 113, BELLAIRE BLUFFS, FL, 33770-2620","2840 W BAY DRIVE 113","BELLAIRE BLUFFS","FL","33770-2620","33770",-82.8180801,27.9162927
232996673,"SCHLARBAUM FAMILY FOUNDATION","2 SEASIDE LN APT 703, BELLEAIR, FL, 33756-1988","2 SEASIDE LN APT 703","BELLEAIR","FL","33756-1988","33756",-82.8122328,27.9455433
237197385,"FLORIDA CARE FOUNDATION INC","24 N PINE CIR, BELLEAIR, FL, 33756-1640","24 N PINE CIR","BELLEAIR","FL","33756-1640","33756",-82.8218067,27.9274516
251235483,"BELLEVIEW BILTMORE COUNTRY CLUB CORP","1 COUNTRY CLUB LN, BELLEAIR, FL, 33756-2070","1 COUNTRY CLUB LN","BELLEAIR","FL","33756-2070","33756",-82.8084294,27.9423601
264008634,"DALE C CHRISTENSEN FAMILY FOUNDATION INC","4 BELLEVIEW BLVD APT 308, BELLEAIR, FL, 33756-1959","4 BELLEVIEW BLVD APT 308","BELLEAIR","FL","33756-1959","33756",-82.81204,27.9422403
270814502,"JEWISH ENRICHMENT CENTER","1724 INDIAN ROCKS RD, BELLEAIR, FL, 33756-1656","1724 INDIAN ROCKS RD","BELLEAIR","FL","33756-1656","33756",-82.812024,27.9261472
452431216,"GIRLSKILLS INC","1466 ORANGE AVE, BELLEAIR, FL, 33756-2000","1466 ORANGE AVE","BELLEAIR","FL","33756-2000","33756",-82.8017351,27.9429661
455425037,"BELLEAIR COMMUNITY FOUNDATION INC","903 PONCE DE LEON BLVD, BELLEAIR, FL, 33756-1034","903 PONCE DE LEON BLVD","BELLEAIR","FL","33756-1034","33756",-82.8037684,27.9349112
462604668,"GRACIE G PURDY FOUNDATION INC","610 OSCEOLA RD, BELLEAIR, FL, 33756-1023","610 OSCEOLA RD","BELLEAIR","FL","33756-1023","33756",-82.8098186,27.9346496
463568640,"RAWSON CHARITABLE FOUNDATION INC","209 BAYVIEW DR, BELLEAIR, FL, 33756-1405","209 BAYVIEW DR","BELLEAIR","FL","33756-1405","33756",-82.8153386,27.9333794
466252956,"JENSEN FAMILY FOUNDATION","4 BELLEVIEW BLVD APT 102, BELLEAIR, FL, 33756-1958","4 BELLEVIEW BLVD APT 102","BELLEAIR","FL","33756-1958","33756",-82.81204,27.9422403
471669882,"FONZIE FOUNDATION INCORPORATION","316 EASTLEIGH DR, BELLEAIR, FL, 33756-2502","316 EASTLEIGH DR","BELLEAIR","FL","33756-2502","33756",-82.8006615,27.9398377
541764967,"DETACHABLE CONTAINER ASSOCIATION","1703 LAURIE LN, BELLEAIR, FL, 33756-1628","1703 LAURIE LN","BELLEAIR","FL","33756-1628","33756",-82.8133338,27.927391
591084951,"JOSEPH F CORNELIUS FAMILY FOUNDATION INC","2 SEASIDE LN APT 104, BELLEAIR, FL, 33756-1989","2 SEASIDE LN APT 104","BELLEAIR","FL","33756-1989","33756",-82.8122328,27.9455433
592418802,"THE ISLAND ESTATES YACHT CLUB INC","85 BELEVIEW BLVD, BELLEAIR, FL, 33756-1874","85 BELEVIEW BLVD","BELLEAIR","FL","33756-1874","33756",-82.8101554,27.9431329
593018473,"BELLEAIR MONTESSORI ACADEMY INC","607 PALM AVE, BELLEAIR, FL, 33756-1518","607 PALM AVE","BELLEAIR","FL","33756-1518","33756",-82.8104712,27.9246015
596151039,"BELLEAIR GARDEN CLUB","903 PONCE DE LEON BLVD, BELLEAIR, FL, 33756-1034","903 PONCE DE LEON BLVD","BELLEAIR","FL","33756-1034","33756",-82.8037684,27.9349112
650536398,"SUNSHINE AIREDALERS OF SOUTH FLORIDA INC","401 ALTHEA RD, BELLEAIR, FL, 33756-1447","401 ALTHEA RD","BELLEAIR","FL","33756-1447","33756",-82.8125761,27.9312204
651235589,"ERUDITIO HOMINUS INC","163 FLAMINGO DR, BELLEAIR, FL, 33756-1903","163 FLAMINGO DR","BELLEAIR","FL","33756-1903","33756",-82.8077211,27.9463073
760759427,"MANTLE OF MARY INC","845 INDIAN ROCKS RD, BELLEAIR, FL, 33756-1084","845 INDIAN ROCKS RD","BELLEAIR","FL","33756-1084","33756",-82.8024088,27.9402704
810922108,"FERTIC FAMILY FOUNDATION","535 PALMETTO RD, BELLEAIR, FL, 33756-1435","535 PALMETTO RD","BELLEAIR","FL","33756-1435","33756",-82.8114184,27.9360075
811780531,"VINTAGE FOR VETS INC","401 PARK AVE, BELLEAIR, FL, 33756-1459","401 PARK AVE","BELLEAIR","FL","33756-1459","33756",-82.8121761,27.9319506
814878048,"SHIRLEY I AND HARRIS E ZIP LONG CHARITABLE FOUNDATION INCORPORATED","150 BELLEVIEW BLVD APT 207, BELLEAIR, FL, 33756-1962","150 BELLEVIEW BLVD APT 207","BELLEAIR","FL","33756-1962","33756",-82.8106008,27.9450612
824979841,"KENNETH JAFFE CHARITABLE FOUNDATION INC","59 N PINE CIR, BELLEAIR, FL, 33756-1639","59 N PINE CIR","BELLEAIR","FL","33756-1639","33756",-82.8248674,27.9260805
863412550,"GARMENT OF PRAISE INCORPORATED","416 WILDWOOD WAY, BELLEAIR, FL, 33756-2009","416 WILDWOOD WAY","BELLEAIR","FL","33756-2009","33756",-82.8015679,27.9437778
872672859,"MICKEY & ELLEN FLOOD SCHOLARSHIP FUND","1703 LAURIE LN, BELLEAIR, FL, 33756-1628","1703 LAURIE LN","BELLEAIR","FL","33756-1628","33756",-82.8133338,27.927391
876587057,"MUSSRAT AND ILYAS YAMANI FOUNDATION","303 SUNNY LN, BELLEAIR, FL, 33756-1063","303 SUNNY LN","BELLEAIR","FL","33756-1063","33756",-82.8037561,27.937701
882404217,"MATTHEW SCOTT ROBERDS FAMILY FOUNDATION","23 SUNSET BAY DR, BELLEAIR, FL, 33756-1643","23 SUNSET BAY DR","BELLEAIR","FL","33756-1643","33756",-82.8267565,27.9228875
202408999,"ROTARY INTERNATIONAL","2190 OVERBROOK AVE N, BELLEAIR BLF, FL, 33770-2031","2190 OVERBROOK AVE N","BELLEAIR BLF","FL","33770-2031","33770",-82.8109974,27.9208737
264196029,"DOGEDEN PET ADOPTIONS INC","2165 DUNCAN DR, BELLEAIR BLF, FL, 33770-1967","2165 DUNCAN DR","BELLEAIR BLF","FL","33770-1967","33770",-82.8107711,27.9185001
264645645,"WOMEN WIN FOUNDATION INC","20 SOUTHWIND DR, BELLEAIR BLF, FL, 33770-2044","20 SOUTHWIND DR","BELLEAIR BLF","FL","33770-2044","33770",-82.8125458,27.9221159
